epoch,stage,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
34,stage1,adagrad,0.01,,0.0005,,0.008687502316832543,0.9998,0.3563544626235962,0.8966,0.8989,35.060046911239624
35,stage1,adagrad,0.01,,0.0005,,0.00816531800635159,0.99976,0.36713711161613466,0.8993,0.8993,35.047322511672974
36,stage1,adagrad,0.01,,0.0005,,0.00814232679784298,0.99972,0.3523153834819794,0.898,0.8993,35.02346706390381
37,stage1,adagrad,0.01,,0.0005,,0.0073153770211339,0.99982,0.4524131610870361,0.8813,0.8993,35.13663935661316
38,stage1,adagrad,0.01,,0.0005,,0.006951622981876135,0.99984,0.3393735854625702,0.9032,0.9032,35.13157081604004
39,stage1,adagrad,0.01,,0.0005,,0.006441412215828895,0.99984,0.33941678850650786,0.9081,0.9081,35.13257050514221
40,stage1,adagrad,0.01,,0.0005,,0.006245389449298382,0.99988,0.33609389386177063,0.9074,0.9081,35.05651307106018
41,stage1,adagrad,0.01,,0.0005,,0.005680417533814907,1.0,0.335514945936203,0.9087,0.9087,35.06154465675354
42,stage1,adagrad,0.01,,0.0005,,0.005752700076401234,0.99986,0.38764511313438416,0.895,0.9087,35.02629852294922
43,stage1,adagrad,0.01,,0.0005,,0.0054438254745304586,0.99996,0.3504866006374359,0.9018,0.9087,35.007909059524536
44,stage1,adagrad,0.01,,0.0005,,0.005465491099655628,0.99982,0.3933942952156067,0.8945,0.9087,35.167513370513916
45,stage1,adagrad,0.01,,0.0005,,0.004917186923474074,0.99994,0.3515493145942688,0.9051,0.9087,35.117546796798706
46,stage1,adagrad,0.01,,0.0005,,0.004941469113975763,0.99996,0.3542207026004791,0.9062,0.9087,35.11698293685913
47,stage1,adagrad,0.01,,0.0005,,0.004786800403445959,0.9999,0.3514308582782745,0.9079,0.9087,35.0499963760376
48,stage1,adagrad,0.01,,0.0005,,0.004284216089323163,0.99998,0.3939848822951317,0.8999,0.9087,35.07596182823181
49,stage1,adagrad,0.01,,0.0005,,0.004324660241603852,0.99992,0.36416629071235657,0.9036,0.9087,35.027243852615356
50,stage1,adagrad,0.01,,0.0005,,0.004339777631759643,0.99998,0.4823058415651321,0.8787,0.9087,35.030086517333984
51,stage1,adagrad,0.01,,0.0005,,0.0040850510661304,0.99996,0.3415759391307831,0.91,0.91,35.161643981933594
52,stage1,adagrad,0.01,,0.0005,,0.003960434980094433,0.99996,0.3668904264450073,0.904,0.91,35.131335735321045
53,stage1,adagrad,0.01,,0.0005,,0.004081966755390167,0.99996,0.368691407251358,0.9017,0.91,35.075379610061646
54,stage1,adagrad,0.01,,0.0005,,0.004189396148249507,0.9999,0.34289900846481325,0.9101,0.9101,35.0463490486145
55,stage1,adagrad,0.01,,0.0005,,0.003796032894998789,0.99996,0.3450736384868622,0.9092,0.9101,35.083834171295166
56,stage1,adagrad,0.01,,0.0005,,0.003578823068141937,1.0,0.33818302130699157,0.9141,0.9141,35.00935196876526
57,stage1,adagrad,0.01,,0.0005,,0.0038568782142549755,0.9999,0.36026743226051333,0.9067,0.9141,35.07978892326355
58,stage1,adagrad,0.01,,0.0005,,0.0034123020873963834,0.99998,0.3543071482181549,0.9095,0.9141,35.16204476356506
59,stage1,adagrad,0.01,,0.0005,,0.003552117830067873,0.9999,0.3516534396648407,0.9083,0.9141,35.15981483459473
60,stage1,adagrad,0.01,,0.0005,,0.003758681420534849,0.99986,0.3656361119747162,0.9102,0.9141,35.058472871780396
61,stage1,adagrad,0.01,,0.0005,,0.0034760016772150994,0.99996,0.3514071516513824,0.9112,0.9141,35.08000826835632
62,stage1,adagrad,0.01,,0.0005,,0.0033645287842303515,0.99998,0.3331552389144897,0.9135,0.9141,35.047950744628906
63,stage1,adagrad,0.01,,0.0005,,0.003361983638703823,0.99992,0.3948070271730423,0.905,0.9141,34.994242429733276
64,stage1,adagrad,0.01,,0.0005,,0.0034337392316013573,0.99988,0.3616445596456528,0.9101,0.9141,35.08882665634155
65,stage1,adagrad,0.01,,0.0005,,0.0032825922486931086,0.99998,0.4067909533798695,0.8966,0.9141,35.14702367782593
66,stage1,adagrad,0.01,,0.0005,,0.0033661626435816288,0.99996,0.38055353709459305,0.9053,0.9141,35.14694333076477
67,stage1,adagrad,0.01,,0.0005,,0.0032108380598574876,0.99996,0.34806388988494874,0.9141,0.9141,35.05764961242676
68,stage1,adagrad,0.01,,0.0005,,0.0032250731797516348,0.99992,0.3287349280834198,0.9154,0.9154,35.06484055519104
69,stage1,adagrad,0.01,,0.0005,,0.0031262752389907837,0.99998,0.3428418621063232,0.9137,0.9154,35.04652380943298
70,stage1,adagrad,0.01,,0.0005,,0.0028338801557570696,1.0,0.35844520258903506,0.9077,0.9154,35.00976610183716
71,stage1,adagrad,0.01,,0.0005,,0.003256090684607625,0.99992,0.32037713725566863,0.9176,0.9176,35.110196590423584
72,stage1,adagrad,0.01,,0.0005,,0.002933198098838329,0.99996,0.3395035079360008,0.9158,0.9176,35.13435101509094
73,stage1,adagrad,0.01,,0.0005,,0.0028963174356520177,0.99992,0.3384753280162811,0.9132,0.9176,35.157742500305176
74,stage1,adagrad,0.01,,0.0005,,0.0029761500963568686,0.9999,0.3497304458379745,0.9131,0.9176,35.05153965950012
75,stage1,adagrad,0.01,,0.0005,,0.002784144909307361,1.0,0.3750682763576508,0.907,0.9176,35.09152317047119
76,stage1,adagrad,0.01,,0.0005,,0.0028574461678415536,0.99998,0.35412434070706367,0.9103,0.9176,35.060418367385864
77,stage1,adagrad,0.01,,0.0005,,0.0030144663616269826,0.99996,0.3648250588417053,0.9072,0.9176,35.00318932533264
78,stage1,adagrad,0.01,,0.0005,,0.002780621989890933,0.99998,0.34665457416772844,0.9146,0.9176,35.14413118362427
79,stage1,adagrad,0.01,,0.0005,,0.0028315940168499947,0.99998,0.3514764866948128,0.911,0.9176,35.14131736755371
80,stage1,adagrad,0.01,,0.0005,,0.0027286757384240626,0.99996,0.35228334827423097,0.9122,0.9176,35.12731719017029
81,stage1,adagrad,0.01,,0.0005,,0.002743117402233183,0.99996,0.35042183828353884,0.9141,0.9176,35.03637742996216
82,stage1,adagrad,0.01,,0.0005,,0.0027534975203871727,0.99996,0.3430910171508789,0.9151,0.9176,35.08361458778381
83,stage1,adagrad,0.01,,0.0005,,0.0029868092966079712,0.99988,0.39506252489089966,0.9011,0.9176,35.037155628204346
84,stage1,adagrad,0.01,,0.0005,,0.0027625863029062748,0.99998,0.3640489664077759,0.9092,0.9176,35.01350998878479
85,stage1,adagrad,0.01,,0.0005,,0.002899985503256321,0.99992,0.3410486080408096,0.9163,0.9176,35.160852670669556
86,stage1,adagrad,0.01,,0.0005,,0.002801674032062292,0.99996,0.3881373975276947,0.9081,0.9176,35.14736080169678
87,stage1,adagrad,0.01,,0.0005,,0.0027443554021418094,0.99998,0.3451375172138214,0.9151,0.9176,35.106735706329346
88,stage1,adagrad,0.01,,0.0005,,0.002681262827068567,0.99996,0.36537447311282156,0.9092,0.9176,35.06548309326172
89,stage1,adagrad,0.01,,0.0005,,0.0027477195920050145,0.99996,0.3572358352661133,0.9137,0.9176,35.06920313835144
90,stage1,adagrad,0.01,,0.0005,,0.0027406748513132333,0.99996,0.3607230055332184,0.9114,0.9176,35.015230894088745
91,stage1,adagrad,0.01,,0.0005,,0.0026998247326910497,1.0,0.34675023136138916,0.9159,0.9176,35.00463676452637
92,stage1,adagrad,0.01,,0.0005,,0.002574586908593774,0.99992,0.38151382856965066,0.9063,0.9176,35.16720533370972
93,stage1,adagrad,0.01,,0.0005,,0.0026896986421197653,0.99996,0.48410625710487365,0.8858,0.9176,35.15426158905029
94,stage1,adagrad,0.01,,0.0005,,0.002728244456797838,0.99998,0.3412936758637428,0.9149,0.9176,35.091063261032104
95,stage1,adagrad,0.01,,0.0005,,0.0026733175970613957,0.99998,0.3533051038503647,0.9131,0.9176,35.05650568008423
96,stage1,adagrad,0.01,,0.0005,,0.002479885612465441,0.99998,0.3758418858528137,0.912,0.9176,35.074443101882935
97,stage1,adagrad,0.01,,0.0005,,0.0025537603202462197,0.99998,0.3522181642532349,0.916,0.9176,35.011414527893066
98,stage1,adagrad,0.01,,0.0005,,0.0025357757184281946,0.99996,0.36641735048294066,0.9109,0.9176,35.058419704437256
99,stage1,adagrad,0.01,,0.0005,,0.0025719468407332897,0.99996,0.36997182807922363,0.9104,0.9176,35.15939211845398
100,stage1,adagrad,0.01,,0.0005,,0.002707050264850259,0.99994,0.37109575757980345,0.9101,0.9176,35.15845966339111
